tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time
214,2019-10-07 00:16:40.3970,2019-10-07 00:20:14.7700,385,Albany St at E. Brookline St,42.33664795427071,-71.0689445958451,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,5568,Subscriber,1989,1,70145,-71.07020786774943,42.33548846442791,254775,-71.07448005,42.3433017,1000.0,1214.0
559,2019-10-07 00:17:07.8070,2019-10-07 00:26:27.0210,120,Beacon St at Charles St,42.356052000000005,-71.069849,361,Deerfield St at Commonwealth Ave,42.349243769553006,-71.09728209692548,5981,Customer,1998,1,250342,-71.07087092477704,42.358114978088494,1255,-71.09666435,42.35027705000001,1027.0,1587.0
230,2019-10-07 00:18:09.0240,2019-10-07 00:21:59.9900,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224178650923,-71.0831107199192,91,One Kendall Square at Hampshire St / Portland St,42.366277000000004,-71.09169,3723,Subscriber,1991,1,188879,-71.08133505700155,42.36158799315877,11398,-71.09243172825305,42.36808026044853,1089.0,1319.0
671,2019-10-07 00:18:48.2020,2019-10-07 00:29:59.7810,233,St Mary's,42.346197076555455,-71.10728681087494,8,Union Square - Brighton Ave at Cambridge St,42.353334000000004,-71.137313,4143,Subscriber,1991,1,258179,-71.10705279486112,42.34485686692865,173737,-71.13933876542859,42.35440677802211,1128.0,1799.0
481,2019-10-07 00:24:37.8460,2019-10-07 00:32:39.2490,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,3229,Subscriber,1996,1,248410,-71.0830035,42.34332525,246679,-71.09961299848405,42.34459627017427,1477.0,1959.0
1187,2019-10-07 00:24:58.3100,2019-10-07 00:44:46.0820,345,Park Plaza at Charles St S.,42.35182806892068,-71.06781138111728,50,Boylston St at Berkeley St,42.351141982547496,-71.07329249382019,3261,Subscriber,1999,1,248061,-71.07132178978136,42.3514275380439,248232,-71.07681818792184,42.35179736540331,1498.0,2686.0
778,2019-10-07 00:25:48.6140,2019-10-07 00:38:46.8270,318,Ames St at Broadway,42.363692900000004,-71.0875672,79,Beacon St at Washington / Kirkland,42.37842,-71.10566800000001,3355,Subscriber,1995,1,48370,-71.08484190000001,42.3641353,15619,-71.10273362524472,42.37739196546297,1548.0,2326.0
583,2019-10-07 00:26:20.8250,2019-10-07 00:36:04.2600,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,30,Brigham Circle - Francis St at Huntington Ave,42.33462893055976,-71.10407917767589,6009,Subscriber,1997,1,89957,-71.09982429848448,42.34557791840279,173224,-71.10604959999999,42.3328987,1580.0,2164.0
490,2019-10-07 00:27:01.4520,2019-10-07 00:35:11.8160,185,Third at Binney,42.365444861373994,-71.0827714204788,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3084,Subscriber,1998,1,156674,-71.08349965410218,42.36706790586602,4323,-71.09477062896336,42.3590493371848,1621.0,2111.0
343,2019-10-07 00:27:26.6550,2019-10-07 00:33:10.0970,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,361,Deerfield St at Commonwealth Ave,42.349243769553006,-71.09728209692548,3797,Subscriber,1998,1,45423,-71.0935174163953,42.35825591799676,260133,-71.0996647,42.349001900000005,1646.0,1990.0
199,2019-10-07 00:28:15.9520,2019-10-07 00:31:35.1180,91,One Kendall Square at Hampshire St / Portland St,42.366277000000004,-71.09169,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,2919,Subscriber,1994,1,48206,-71.09494778392475,42.367080433342316,102877,-71.09548873863748,42.371881022009006,1695.0,1895.0
992,2019-10-07 00:28:34.9660,2019-10-07 00:45:07.3800,49,Stuart St at Charles St,42.351146,-71.066289,55,Boylston St at Massachusetts Ave,42.347265,-71.088088,3365,Customer,1969,0,249201,-71.06820030130848,42.34980678114308,248215,-71.0872427162472,42.348096911213595,1714.0,2707.0
966,2019-10-07 00:29:36.9980,2019-10-07 00:45:43.0220,345,Park Plaza at Charles St S.,42.35182806892068,-71.06781138111728,415,Stuart St at Berkeley St,42.34954403114251,-71.07242073872841,3744,Customer,2001,2,249094,-71.06794741419073,42.34986955839351,249172,-71.06930861963914,42.3496269742651,1776.0,2743.0
925,2019-10-07 00:29:42.0190,2019-10-07 00:45:07.8110,49,Stuart St at Charles St,42.351146,-71.066289,55,Boylston St at Massachusetts Ave,42.347265,-71.088088,2621,Customer,1969,0,249226,-71.06713374669553,42.349420053349235,128509,-71.0866674,42.348691550000005,1782.0,2707.0
2770,2019-10-07 00:33:38.5820,2019-10-07 01:19:48.9030,402,Washington St at Griggs Rd,42.33833423719901,-71.13050930220197,9,Commonwealth Ave at Agganis Way,42.35169201885972,-71.11903488636017,3529,Subscriber,1986,1,121596,-71.13012675174592,42.33575921690395,246434,-71.11781196227275,42.35073158836381,2018.0,4788.0
1197,2019-10-07 00:34:46.9620,2019-10-07 00:54:44.9300,187,Cypress St at Clark Playground,42.32784317478686,-71.1253622174263,107,Ames St at Main St,42.3625,-71.08821999999999,5879,Subscriber,1973,1,117895,-71.12401788987799,42.32649618282007,259923,-71.0866880959008,42.36212663925436,2086.0,3284.0
535,2019-10-07 00:35:51.2040,2019-10-07 00:44:46.6370,91,One Kendall Square at Hampshire St / Portland St,42.366277000000004,-71.09169,79,Beacon St at Washington / Kirkland,42.37842,-71.10566800000001,4868,Subscriber,1994,2,66019,-71.09390630914758,42.36827576497301,61327,-71.10661853350598,42.37792129951116,2151.0,2686.0
408,2019-10-07 00:36:00.5080,2019-10-07 00:42:49.3690,365,Harrison Ave at Bennet St,42.34942609892521,-71.06209959843909,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,3233,Subscriber,1996,1,259490,-71.06246193726204,42.351149220390845,1117,-71.07425515758615,42.337100037027426,2160.0,2569.0
271,2019-10-07 00:37:36.0550,2019-10-07 00:42:07.2280,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,5194,Customer,1992,1,180761,-71.10380026534007,42.363886421805574,20560,-71.09533493210287,42.3722320419404,2256.0,2527.0
303,2019-10-07 00:39:27.1220,2019-10-07 00:44:30.1770,332,Harvard Ave at Brainerd Rd,42.349530168903755,-71.13022770741735,9,Commonwealth Ave at Agganis Way,42.35169201885972,-71.11903488636017,5039,Customer,1969,0,85913,-71.12815280184903,42.34960361604606,224392,-71.1189020273099,42.34960269420449,2367.0,2670.0
690,2019-10-07 00:39:52.8260,2019-10-07 00:51:23.5970,179,MIT Vassar St,42.35560121327927,-71.10394477844237,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025694,3027,Customer,1969,0,85756,-71.10727621874561,42.3553860607348,60779,-71.11571750448275,42.3712222855429,2392.0,3083.0
382,2019-10-07 00:41:35.8970,2019-10-07 00:47:58.5430,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,318,Ames St at Broadway,42.363692900000004,-71.0875672,3894,Subscriber,1991,1,201816,-71.09322601286955,42.360701286042996,69948,-71.08561003055435,42.36408341337258,2495.0,2878.0
310,2019-10-07 00:42:38.0440,2019-10-07 00:47:48.8000,29,Innovation Lab - 125 Western Ave at Batten Way,42.363732,-71.124565,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,5965,Subscriber,1998,1,180586,-71.1232899084852,42.36592980709332,181446,-71.11562305,42.370393650000004,2558.0,2868.0
327,2019-10-07 00:42:51.5130,2019-10-07 00:48:19.4780,29,Innovation Lab - 125 Western Ave at Batten Way,42.363732,-71.124565,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,5275,Subscriber,1997,1,137067,-71.12378323803867,42.3658909361925,185718,-71.11479609999999,42.3694803,2571.0,2899.0
581,2019-10-07 00:43:11.9770,2019-10-07 00:52:53.3310,74,Harvard Square at Mass Ave/ Dunster,42.373267999999996,-71.118579,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426000000004,-71.10549499999999,2557,Customer,1985,1,96598,-71.11813044865136,42.37204067935357,173233,-71.10762199307725,42.36485517698017,2591.0,3173.0
