tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time,withinC,withinCend
2442,2019-10-12 04:10:23.5790,2019-10-12 04:51:05.9840,107,Ames St at Main St,42.3625,-71.08821999999998,183,Alewife MBTA at Steel Place,42.395588457167094,-71.14260613918304,5759,Subscriber,1964,1,69953,-71.08937202318107,42.36342991322544,258464,-71.14019252300885,42.396257506459456,15023.0,17465.0,True,True
287,2019-10-12 04:48:56.4710,2019-10-12 04:53:44.1810,107,Ames St at Main St,42.3625,-71.08821999999998,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,2924,Subscriber,1995,1,48471,-71.08535149588106,42.363624754018005,28084,-71.09872039854959,42.36003572504835,17336.0,17624.0,True,True
422,2019-10-12 05:16:43.2480,2019-10-12 05:23:45.6840,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,189,Kendall T,42.362427842912396,-71.08495473861693,4878,Subscriber,2001,1,124538,-71.09508724967903,42.35692036644826,203988,-71.08749692110743,42.36175462581353,19003.0,19425.0,True,True
482,2019-10-12 05:31:39.9040,2019-10-12 05:39:42.7070,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,2938,Subscriber,1997,2,181452,-71.10276851740959,42.371132400974396,118056,-71.11179626176721,42.35817146488905,19899.0,20382.0,True,True
396,2019-10-12 05:44:52.3470,2019-10-12 05:51:28.8610,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,5429,Subscriber,2000,1,136398,-71.12726998309813,42.37970829819472,96610,-71.12050560105973,42.371738186486674,20692.0,21088.0,True,True
119,2019-10-12 06:30:18.1340,2019-10-12 06:32:17.2270,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,2753,Subscriber,1992,1,202844,-71.0991231378126,42.35985590361561,85688,-71.10719207563241,42.35840491757282,23418.0,23537.0,True,True
425,2019-10-12 06:36:07.2430,2019-10-12 06:43:12.7810,179,MIT Vassar St,42.35560121327927,-71.10394477844237,107,Ames St at Main St,42.3625,-71.08821999999998,4213,Subscriber,1996,1,119896,-71.10706895648731,42.35589517424924,245876,-71.08779437761635,42.361780420188936,23767.0,24192.0,True,True
351,2019-10-12 06:51:32.2420,2019-10-12 06:57:24.0840,185,Third at Binney,42.365444861374,-71.08277142047879,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3132,Subscriber,1991,1,134219,-71.08296274936436,42.36804410300495,201809,-71.09108473972115,42.35945065790162,24692.0,25044.0,True,True
496,2019-10-12 06:57:10.7310,2019-10-12 07:05:26.9710,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025694,180,Mt Auburn,42.37478628706384,-71.13320231437683,3760,Subscriber,1989,1,15977,-71.11382644999998,42.372567,257132,-71.13408097218047,42.373972413808296,25030.0,25526.0,True,True
306,2019-10-12 07:00:15.8190,2019-10-12 07:05:21.9600,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2520,Subscriber,1995,1,225123,-71.10025655,42.3571481,201802,-71.09254897348596,42.3599494196543,25215.0,25521.0,True,True
315,2019-10-12 07:14:51.9630,2019-10-12 07:20:07.7320,179,MIT Vassar St,42.35560121327927,-71.10394477844237,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,2726,Subscriber,2000,1,161155,-71.1060889,42.3576161,90862,-71.09435507012262,42.36124177645149,26091.0,26407.0,True,True
243,2019-10-12 07:17:38.7330,2019-10-12 07:21:42.2810,179,MIT Vassar St,42.35560121327927,-71.10394477844237,139,Dana Park,42.361780439606044,-71.10809952020645,6070,Subscriber,1992,1,4353,-71.10390214365641,42.354988460235745,175734,-71.10506369124177,42.36306047995145,26258.0,26502.0,True,True
585,2019-10-12 07:26:42.2040,2019-10-12 07:36:27.3870,378,191 Beacon St,42.380323350454155,-71.10878612855231,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4152,Subscriber,1994,0,6338,-71.1122064182378,42.38111562238306,115946,-71.10105415655651,42.36604298151468,26802.0,27387.0,True,True
427,2019-10-12 07:37:11.0700,2019-10-12 07:44:18.1280,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171065,185,Third at Binney,42.365444861374,-71.08277142047879,5484,Subscriber,1994,1,225745,-71.09831405,42.3651533,52844,-71.08328591466508,42.36621679479313,27431.0,27858.0,True,True
470,2019-10-12 07:41:23.9610,2019-10-12 07:49:14.7200,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3982,Subscriber,1999,1,63667,-71.10405948393449,42.3729967010653,124918,-71.09382272195718,42.35725043995431,27683.0,28154.0,True,True
275,2019-10-12 07:43:57.1370,2019-10-12 07:48:32.1970,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5014,Subscriber,1985,1,86413,-71.099551986244,42.358109384514975,167702,-71.1042854538431,42.36272446557729,27837.0,28112.0,True,True
2271,2019-10-12 07:46:27.4860,2019-10-12 08:24:18.8910,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,5125,Subscriber,1971,1,6719,-71.10843944629757,42.37196484677206,116091,-71.11409914999999,42.36946729999999,27987.0,30258.0,True,True
643,2019-10-12 07:48:17.6700,2019-10-12 07:59:01.5170,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,3132,Subscriber,1993,2,201803,-71.09318083451939,42.35929494280543,160951,-71.11102904994664,42.35771058334221,28097.0,28741.0,True,True
553,2019-10-12 07:55:20.8070,2019-10-12 08:04:34.6570,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,4264,Customer,1969,0,136354,-71.10514136653416,42.36482660639079,246321,-71.11998234173217,42.3720662457826,28520.0,29074.0,True,True
574,2019-10-12 07:55:23.8690,2019-10-12 08:04:58.6450,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,3900,Customer,1969,0,182345,-71.10421079869663,42.36428552966179,15884,-71.12122249999999,42.37505935,28523.0,29098.0,True,True
1223,2019-10-12 08:02:36.7560,2019-10-12 08:23:00.7360,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2928,Customer,2000,1,6786,-71.11593396522397,42.36978352504521,202852,-71.09504332890866,42.35938231650234,28956.0,30180.0,True,True
783,2019-10-12 08:06:16.0450,2019-10-12 08:19:19.3940,139,Dana Park,42.361780439606044,-71.10809952020645,179,MIT Vassar St,42.35560121327927,-71.10394477844237,4871,Subscriber,1973,2,136568,-71.10962993751602,42.362480924546475,57436,-71.1056075008893,42.35732686651632,29176.0,29959.0,True,True
284,2019-10-12 08:06:50.5540,2019-10-12 08:11:35.1970,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,179,MIT Vassar St,42.35560121327927,-71.10394477844237,4869,Subscriber,2000,1,257042,-71.09446881670512,42.36185130030653,116035,-71.10580777132004,42.35785851543378,29210.0,29495.0,True,True
180,2019-10-12 08:08:52.6150,2019-10-12 08:11:52.6520,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3578,Subscriber,1979,2,138625,-71.0982367280122,42.36854264188208,138041,-71.10229332035766,42.36421560629224,29332.0,29512.0,True,True
304,2019-10-12 08:09:20.8340,2019-10-12 08:14:24.9400,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3231,Subscriber,1997,2,179312,-71.09997304999997,42.35864645,175547,-71.10411085000001,42.3635426,29360.0,29664.0,True,True
647,2019-10-12 08:10:29.5910,2019-10-12 08:21:17.4010,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3982,Subscriber,2001,1,259993,-71.09134591581899,42.357408050612506,181816,-71.10652501448145,42.36427735666511,29429.0,30077.0,True,True
334,2019-10-12 08:11:28.6650,2019-10-12 08:17:02.9770,179,MIT Vassar St,42.35560121327927,-71.10394477844237,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4143,Subscriber,1990,1,4359,-71.10468070286191,42.35554193189058,4334,-71.09414158387548,42.35832148424796,29488.0,29822.0,True,True
687,2019-10-12 08:11:42.4350,2019-10-12 08:23:10.0670,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3132,Subscriber,1993,2,225483,-71.1122053,42.35729185,245937,-71.09397792775782,42.358376181216016,29502.0,30190.0,True,True
334,2019-10-12 08:12:16.4390,2019-10-12 08:17:50.9700,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,141,Kendall Street,42.36356015842989,-71.08216792345047,4482,Subscriber,1991,1,201826,-71.09403266333078,42.360384138204104,69933,-71.08200462582171,42.36527171098915,29536.0,29870.0,True,True
