tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time
546,2019-10-07 09:03:51.0350,2019-10-07 09:12:57.6640,94,Main St at Austin St,42.375603000000005,-71.06460799999999,151,Surface Rd at India St,42.358155,-71.05216300000001,5096,Subscriber,1991,1,65709,-71.0661631505684,42.378038329288046,256870,-71.05460542095517,42.35804580412517,32631.0,33177.0
1271,2019-10-07 09:03:54.6640,2019-10-07 09:25:06.3780,194,Broadway St at Mt Pleasant St,42.38614141163957,-71.07828140258789,369,Boston Public Market,42.36254854409333,-71.05737358331679,6110,Subscriber,1995,2,10478,-71.07871269039703,42.38399793241959,256815,-71.05526637343326,42.363445051270155,32634.0,33906.0
309,2019-10-07 09:03:57.1510,2019-10-07 09:09:06.7510,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,2091,Subscriber,1990,1,259718,-71.04862296012506,42.359248854564726,251808,-71.04757750057938,42.35217276567175,32637.0,32946.0
352,2019-10-07 09:03:59.1940,2019-10-07 09:09:51.4790,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025694,3616,Subscriber,1993,1,103001,-71.0975119829053,42.36850715157785,60858,-71.11159760000001,42.370915,32639.0,32991.0
491,2019-10-07 09:04:00.7410,2019-10-07 09:12:12.4050,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480376,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,5526,Subscriber,1987,2,70106,-71.09046703201363,42.337980951050454,248429,-71.08320863855084,42.34315565687544,32640.0,33132.0
1447,2019-10-07 09:04:04.2530,2019-10-07 09:28:11.5870,130,Upham's Corner,42.31727474327453,-71.06537003967787,134,Boylston St at Dartmouth St,42.350413,-71.07655,2324,Subscriber,1982,1,23501,-71.06455456856244,42.318392243166784,248176,-71.07462540044644,42.352403667029186,32644.0,34091.0
163,2019-10-07 09:04:08.0430,2019-10-07 09:06:51.1870,239,Community Path at Cedar Street,42.39407223665884,-71.11133694648744,328,Grove St at Community Path,42.396386809455,-71.12011306006025,4448,Subscriber,1977,1,37353,-71.11206164030658,42.39303484016702,60999,-71.12009133205918,42.3987014533462,32648.0,32811.0
509,2019-10-07 09:04:10.6250,2019-10-07 09:12:39.6850,143,EF - North Point Park,42.369885,-71.06995699999999,117,Binney St / Sixth St,42.36608797388682,-71.08633603909766,5060,Subscriber,1967,1,259215,-71.07067528867195,42.37101414691181,128198,-71.08374094113844,42.36496042194526,32650.0,33159.0
1174,2019-10-07 09:04:14.9600,2019-10-07 09:23:49.5530,7,Fan Pier,42.353390507052296,-71.04457139968872,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,2934,Subscriber,1958,2,202813,-71.04296280000001,42.352865050000005,246620,-71.05575916231784,42.3511833349875,32654.0,33829.0
554,2019-10-07 09:04:16.3110,2019-10-07 09:13:30.7560,234,Broadway at Central St,42.39517150121575,-71.09850591982195,156,Somerville Hospital,42.390888017213385,-71.10962569713591,495,Subscriber,1996,1,136741,-71.09673898582352,42.39556224117753,96806,-71.10990780000002,42.39050310000001,32656.0,33210.0
257,2019-10-07 09:04:18.7940,2019-10-07 09:08:36.6240,185,Third at Binney,42.365444861373994,-71.0827714204788,91,One Kendall Square at Hampshire St / Portland St,42.366277000000004,-71.09169,2823,Subscriber,1992,1,20741,-71.08178596337028,42.367990100521,53044,-71.09486361654314,42.36731700280191,32658.0,32916.0
188,2019-10-07 09:04:18.9550,2019-10-07 09:07:27.2390,81,Chinatown T Stop,42.352409,-71.062679,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,5302,Subscriber,1977,1,259541,-71.06459897196281,42.35134720008258,213551,-71.05277537648978,42.35222966955287,32658.0,32847.0
888,2019-10-07 09:04:19.5650,2019-10-07 09:19:07.9440,79,Beacon St at Washington / Kirkland,42.37842,-71.10566800000001,91,One Kendall Square at Hampshire St / Portland St,42.366277000000004,-71.09169,5669,Subscriber,1991,2,15317,-71.10606941672009,42.380288599903814,25663,-71.09010420910944,42.36555780630319,32659.0,33547.0
133,2019-10-07 09:04:23.9240,2019-10-07 09:06:37.2970,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828000000004,-71.130516,100,Davis Square,42.396969,-71.123024,5183,Subscriber,1991,1,7078,-71.13125010850636,42.39855325783611,38348,-71.12474548722084,42.39889810871799,32663.0,32797.0
709,2019-10-07 09:04:26.2070,2019-10-07 09:16:15.6600,177,University Park,42.36264779118595,-71.1000609397888,5,Northeastern University - North Parking Lot,42.341814,-71.090179,5994,Subscriber,1991,2,55316,-71.10208955088167,42.36479526226702,47809,-71.09165321486529,42.33958264490635,32666.0,33375.0
384,2019-10-07 09:04:33.5520,2019-10-07 09:10:57.9290,13,Boston Medical Center - E Concord St at Harrison Ave,42.336399153724976,-71.07306711393903,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,3506,Subscriber,1989,1,254152,-71.07452496276828,42.335679674419204,248376,-71.07377459330257,42.3483737786356,32673.0,33057.0
1342,2019-10-07 09:04:39.2430,2019-10-07 09:27:01.9390,71,Conway Park - Somerville Avenue,42.383404999999996,-71.10759300000001,141,Kendall Street,42.36356015842989,-71.08216792345047,5054,Subscriber,1984,2,16930,-71.1108455166027,42.382501950568546,174,-71.08235975070636,42.364692726566815,32679.0,34021.0
1178,2019-10-07 09:04:42.6570,2019-10-07 09:24:21.3850,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,141,Kendall Street,42.36356015842989,-71.08216792345047,4475,Subscriber,1968,1,260581,-71.07336008323207,42.34763977314118,69940,-71.08361628414815,42.36544746271512,32682.0,33861.0
452,2019-10-07 09:04:46.4840,2019-10-07 09:12:18.6100,47,Cross St at Hanover St,42.362811,-71.056067,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,2917,Subscriber,1996,1,255889,-71.05296573118493,42.362352381311325,246417,-71.04530427793422,42.3523016188499,32686.0,33138.0
441,2019-10-07 09:04:51.9140,2019-10-07 09:12:13.4240,363,Harrison Ave at Mullins Way,42.34521562115022,-71.0638403149278,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,4800,Subscriber,1973,1,248987,-71.06318774478596,42.34752541472701,246186,-71.05718857113742,42.35010618432517,32691.0,33133.0
274,2019-10-07 09:04:53.8740,2019-10-07 09:09:28.1330,91,One Kendall Square at Hampshire St / Portland St,42.366277000000004,-71.09169,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,5645,Subscriber,1998,2,102990,-71.0912675045563,42.368730631307734,138274,-71.09704421840263,42.36988910177607,32693.0,32968.0
284,2019-10-07 09:04:55.0480,2019-10-07 09:09:39.2310,404,Mass Ave T Station,42.34135615767354,-71.08336953450817,13,Boston Medical Center - E Concord St at Harrison Ave,42.336399153724976,-71.07306711393903,3259,Subscriber,1983,1,248451,-71.08126415211292,42.34336700653059,257177,-71.07092170551086,42.33766829089193,32695.0,32979.0
1157,2019-10-07 09:05:00.6340,2019-10-07 09:24:17.7240,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,206,Government Center - Cambridge St at Court St,42.35980251599553,-71.05960782626425,5609,Subscriber,1987,2,225564,-71.10314803299644,42.35705899645208,248869,-71.05689832790644,42.36121214629646,32700.0,33857.0
844,2019-10-07 09:05:03.9110,2019-10-07 09:19:08.4110,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,107,Ames St at Main St,42.3625,-71.08821999999999,3352,Subscriber,1969,2,246679,-71.09961299848405,42.34459627017427,201823,-71.09013442571383,42.361157896114264,32703.0,33548.0
443,2019-10-07 09:05:10.0130,2019-10-07 09:12:33.4370,36,Copley Square - Dartmouth St at Boylston St,42.349928282300574,-71.07739206866427,412,Washington St at Peters Park,42.34303291130257,-71.06688730436872,5017,Subscriber,1967,1,246097,-71.07601991283828,42.35075899607835,30442,-71.06704515,42.3448834,32710.0,33153.0
959,2019-10-07 09:05:15.1220,2019-10-07 09:21:15.1100,53,Beacon St at Massachusetts Ave,42.350826806690954,-71.0898108780384,107,Ames St at Main St,42.3625,-71.08821999999999,4057,Subscriber,1995,1,247402,-71.08730943322848,42.35117194562295,245876,-71.08779437761635,42.36178042018894,32715.0,33675.0
865,2019-10-07 09:05:21.1180,2019-10-07 09:19:46.4570,13,Boston Medical Center - E Concord St at Harrison Ave,42.336399153724976,-71.07306711393903,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,6083,Subscriber,1988,1,254284,-71.06999685,42.337734000000005,47587,-71.05652490788914,42.35375508094295,32721.0,33586.0
850,2019-10-07 09:05:25.1500,2019-10-07 09:19:35.3500,79,Beacon St at Washington / Kirkland,42.37842,-71.10566800000001,107,Ames St at Main St,42.3625,-71.08821999999999,5983,Subscriber,1995,1,60799,-71.10806549999998,42.37641814999999,144549,-71.09159434630087,42.363361442589344,32725.0,33575.0
296,2019-10-07 09:05:26.4480,2019-10-07 09:10:23.0450,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,6117,Subscriber,1995,1,20505,-71.09677697293867,42.37354530585388,121827,-71.09965641723998,42.36553172567222,32726.0,33023.0
2700,2019-10-07 09:05:28.3500,2019-10-07 09:50:28.8200,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,345,Park Plaza at Charles St S.,42.35182806892068,-71.06781138111728,2542,Subscriber,1963,1,50879,-71.0624116808332,42.363888419972724,249173,-71.06933435364373,42.34951769702165,32728.0,35428.0
516,2019-10-07 09:05:39.8770,2019-10-07 09:14:16.6300,341,Roslindale Village - Washington St,42.28630716010807,-71.12820532182013,273,Forest Hills,42.300923,-71.114249,3649,Customer,1969,0,176246,-71.12502260811011,42.28719260694401,133370,-71.1133056162913,42.29943482607018,32739.0,33256.0
580,2019-10-07 09:05:45.0880,2019-10-07 09:15:25.8900,332,Harvard Ave at Brainerd Rd,42.349530168903755,-71.13022770741735,233,St Mary's,42.346197076555455,-71.10728681087494,2650,Subscriber,1995,1,85962,-71.1323782327921,42.34793440111433,217940,-71.10540082556257,42.346095814925356,32745.0,33325.0
638,2019-10-07 09:05:47.5490,2019-10-07 09:16:25.6640,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,150,State Street at Channel Center,42.344136999999996,-71.05260799999999,6122,Subscriber,1989,1,100482,-71.05238248210023,42.357551146149994,47287,-71.05156772645087,42.34505603400653,32747.0,33385.0
1543,2019-10-07 09:05:56.9730,2019-10-07 09:31:40.8450,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,93,JFK/UMass T Stop,42.320339735157226,-71.05118036270143,3820,Subscriber,1979,1,259883,-71.07527480067802,42.346474265121195,23464,-71.05417517628918,42.319085187810344,32756.0,34300.0
783,2019-10-07 09:06:02.8140,2019-10-07 09:19:05.8250,379,Tremont St at W. Dedham St,42.34254913737952,-71.07421449387857,44,Congress St at North St,42.36041774637169,-71.05752243543975,5990,Subscriber,1985,1,250983,-71.07357625,42.34353144999999,44909,-71.05675476802486,42.36178916930686,32762.0,33545.0
838,2019-10-07 09:06:05.0670,2019-10-07 09:20:03.7870,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025694,372,Boylston St at Exeter St,42.34958942368245,-71.07946779173291,2892,Subscriber,1986,1,17138,-71.11092841379777,42.37250975053358,248195,-71.07636486291716,42.350664146095276,32765.0,33603.0
647,2019-10-07 09:06:07.1560,2019-10-07 09:16:54.6740,9,Commonwealth Ave at Agganis Way,42.35169201885972,-71.11903488636017,33,Kenmore Square,42.348706,-71.097009,3197,Subscriber,1992,1,175561,-71.12238602065763,42.3507555644575,1318,-71.09871240975947,42.349974921227506,32767.0,33414.0
447,2019-10-07 09:06:11.4530,2019-10-07 09:13:38.7100,194,Broadway St at Mt Pleasant St,42.38614141163957,-71.07828140258789,78,Union Square - Somerville,42.37965809715277,-71.09394280244487,3470,Subscriber,1988,1,182962,-71.08171613747697,42.386805738535216,135754,-71.09106267801201,42.379040255550116,32771.0,33218.0
361,2019-10-07 09:06:13.8750,2019-10-07 09:12:14.9430,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,107,Ames St at Main St,42.3625,-71.08821999999999,3391,Subscriber,1995,1,117120,-71.10309868955476,42.36141082086327,201822,-71.08985731612952,42.3607051622856,32773.0,33134.0
387,2019-10-07 09:06:19.1500,2019-10-07 09:12:46.2750,58,Mugar Way at Beacon St,42.35553628489709,-71.07286870479585,35,Arch St at Franklin St,42.35533501941256,-71.0582291708306,4911,Subscriber,1959,1,247347,-71.0753268,42.35492204999999,248924,-71.05899951079552,42.354090768098494,32779.0,33166.0
1219,2019-10-07 09:06:19.3070,2019-10-07 09:26:38.4620,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,36,Copley Square - Dartmouth St at Boylston St,42.349928282300574,-71.07739206866427,4108,Subscriber,1988,1,63692,-71.10314984957023,42.370974307200605,248226,-71.07945349964417,42.35064745216431,32779.0,33998.0
1725,2019-10-07 09:06:21.6260,2019-10-07 09:35:06.8310,358,Medford St at Charlestown BCYF,42.3804294744949,-71.06055721676968,61,Boylston St at Fairfield St,42.348762,-71.082383,3418,Subscriber,1973,2,256674,-71.06354172122843,42.37978993513786,246121,-71.08375987289295,42.34824021869744,32781.0,34506.0
979,2019-10-07 09:06:21.9060,2019-10-07 09:22:41.2500,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945000000004,-71.116865,107,Ames St at Main St,42.3625,-71.08821999999999,5650,Subscriber,1977,2,225403,-71.1139812,42.3791021,4347,-71.0905715334518,42.3616199985925,32781.0,33761.0
860,2019-10-07 09:06:30.7670,2019-10-07 09:20:50.8710,141,Kendall Street,42.36356015842989,-71.08216792345047,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,6142,Subscriber,1968,2,225056,-71.08310551915746,42.36328911574805,138451,-71.10064905317142,42.36644877241236,32790.0,33650.0
313,2019-10-07 09:06:30.8780,2019-10-07 09:11:44.2110,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,107,Ames St at Main St,42.3625,-71.08821999999999,3743,Subscriber,1993,1,34543,-71.10199386666044,42.36758714999335,124885,-71.09067026844014,42.36242427898808,32790.0,33104.0
687,2019-10-07 09:06:39.4660,2019-10-07 09:18:07.0120,53,Beacon St at Massachusetts Ave,42.350826806690954,-71.0898108780384,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426000000004,-71.10549499999999,2657,Subscriber,1956,1,248266,-71.08858038323673,42.34832546632416,178713,-71.10459595148262,42.36393001636135,32799.0,33487.0
1358,2019-10-07 09:06:43.3540,2019-10-07 09:29:21.5130,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,6157,Subscriber,1986,1,248493,-71.06277875007495,42.36415067299848,126221,-71.0765829,42.33844955,32803.0,34161.0
663,2019-10-07 09:06:43.6310,2019-10-07 09:17:47.1310,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,98,Warren St at Chelsea St,42.371848,-71.060292,2828,Subscriber,1973,1,246061,-71.05682710139087,42.35174872173667,182622,-71.06249101293088,42.372037993601396,32803.0,33467.0
522,2019-10-07 09:06:52.4590,2019-10-07 09:15:34.4910,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,107,Ames St at Main St,42.3625,-71.08821999999999,2902,Subscriber,1991,1,92330,-71.09745073091578,42.37401038695506,69970,-71.08867589615781,42.36022585953772,32812.0,33334.0
906,2019-10-07 09:06:55.0460,2019-10-07 09:22:01.0690,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,149,175 N Harvard St,42.363796,-71.129164,2304,Subscriber,1990,1,181543,-71.10019707441381,42.36751596538989,255409,-71.13232885677374,42.36247335565642,32815.0,33721.0
781,2019-10-07 09:06:57.3860,2019-10-07 09:19:58.6320,79,Beacon St at Washington / Kirkland,42.37842,-71.10566800000001,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000001,5178,Subscriber,1985,1,58550,-71.1081971340513,42.378943740319386,11198,-71.07945072160254,42.37180995284772,32817.0,33598.0
840,2019-10-07 09:06:59.4960,2019-10-07 09:20:59.8700,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,107,Ames St at Main St,42.3625,-71.08821999999999,5680,Subscriber,1983,1,257959,-71.06182144377253,42.3655877481858,202846,-71.08667724857808,42.363216843153104,32819.0,33659.0
1051,2019-10-07 09:07:03.8520,2019-10-07 09:24:35.4770,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,5250,Subscriber,1981,1,65863,-71.09645030659534,42.372501560091116,180868,-71.09755852804558,42.37363792681026,32823.0,33875.0
773,2019-10-07 09:07:09.6450,2019-10-07 09:20:03.2770,139,Dana Park,42.361780439606044,-71.10809952020645,33,Kenmore Square,42.348706,-71.097009,5097,Subscriber,1992,1,135510,-71.107608,42.35935665,124249,-71.09835333104647,42.34872989135781,32829.0,33603.0
415,2019-10-07 09:07:13.7790,2019-10-07 09:14:09.5110,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,19,Park Dr at Buswell St,42.347241,-71.105301,6051,Subscriber,1986,1,86149,-71.1269325939188,42.34190383579601,1389,-71.10591588293622,42.34765872481583,32833.0,33249.0
1107,2019-10-07 09:07:16.3150,2019-10-07 09:25:43.4580,369,Boston Public Market,42.36254854409333,-71.05737358331679,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,6023,Subscriber,1990,2,248881,-71.05640135019536,42.3614332530639,52529,-71.04083034377864,42.34893752889228,32836.0,33943.0
1073,2019-10-07 09:07:20.2590,2019-10-07 09:25:13.8360,402,Washington St at Griggs Rd,42.33833423719901,-71.13050930220197,36,Copley Square - Dartmouth St at Boylston St,42.349928282300574,-71.07739206866427,4532,Subscriber,1988,2,86217,-71.13355482189287,42.338828441969085,246169,-71.07868489798035,42.35004661450887,32840.0,33913.0
1303,2019-10-07 09:07:20.3550,2019-10-07 09:29:03.4220,5,Northeastern University - North Parking Lot,42.341814,-71.090179,345,Park Plaza at Charles St S.,42.35182806892068,-71.06781138111728,3389,Subscriber,2000,2,407,-71.08835037135891,42.34278952883029,124130,-71.0708827863729,42.350404608140025,32840.0,34143.0
481,2019-10-07 09:07:23.0110,2019-10-07 09:15:24.0230,63,Dorchester Ave at Gillette Park,42.34404051001636,-71.0573762655258,186,Congress St at Northern Ave,42.3481,-71.03764,3937,Subscriber,1985,1,259258,-71.05696720289654,42.34320016509975,212983,-71.035648867792,42.34765961666582,32843.0,33324.0
652,2019-10-07 09:07:26.3440,2019-10-07 09:18:18.3470,86,Brookline Village - Station Street at MBTA,42.332998919950704,-71.11634425762531,11,Longwood Ave at Binney St,42.338629,-71.1065,4362,Subscriber,1993,2,118623,-71.11678850189553,42.334395445735026,86279,-71.10688664165626,42.3370369098481,32846.0,33498.0
287,2019-10-07 09:07:35.6680,2019-10-07 09:12:23.6310,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,206,Government Center - Cambridge St at Court St,42.35980251599553,-71.05960782626425,5349,Subscriber,1984,1,260587,-71.06235431123899,42.366521549827695,69979,-71.05901163375158,42.35861050601632,32855.0,33143.0
734,2019-10-07 09:07:43.8160,2019-10-07 09:19:57.9830,23,Boston City Hall - 28 State St,42.35892,-71.057629,91,One Kendall Square at Hampshire St / Portland St,42.366277000000004,-71.09169,3395,Subscriber,1985,1,257192,-71.05819023645041,42.35688361049022,52929,-71.09388931406589,42.36629891267987,32863.0,33597.0
381,2019-10-07 09:07:48.3260,2019-10-07 09:14:09.5910,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,107,Ames St at Main St,42.3625,-71.08821999999999,2285,Subscriber,1993,1,166917,-71.10380374989646,42.35883004125507,245877,-71.08795596931938,42.36214775804637,32868.0,33249.0
791,2019-10-07 09:07:51.6470,2019-10-07 09:21:03.0580,177,University Park,42.36264779118595,-71.1000609397888,384,Clarendon St at Newbury St,42.35155308466532,-71.0756903143556,4381,Customer,1967,2,185891,-71.10245229280497,42.36226188006131,248160,-71.0764721,42.35146365000001,32871.0,33663.0
1137,2019-10-07 09:08:02.3930,2019-10-07 09:26:59.7880,91,One Kendall Square at Hampshire St / Portland St,42.366277000000004,-71.09169,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,5395,Subscriber,1992,1,103013,-71.09429844123076,42.36813445409674,251412,-71.04210869255542,42.34981243844658,32882.0,34019.0
1176,2019-10-07 09:08:04.4330,2019-10-07 09:27:41.3780,71,Conway Park - Somerville Avenue,42.383404999999996,-71.10759300000001,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171065,2849,Subscriber,1993,2,138296,-71.10487157822335,42.38410097648922,225064,-71.10343715000002,42.3635806,32884.0,34061.0
1110,2019-10-07 09:08:11.5730,2019-10-07 09:26:42.2090,332,Harvard Ave at Brainerd Rd,42.349530168903755,-71.13022770741735,107,Ames St at Main St,42.3625,-71.08821999999999,3180,Subscriber,1986,1,121883,-71.13172955408803,42.35084795736891,201822,-71.08985731612952,42.3607051622856,32891.0,34002.0
892,2019-10-07 09:08:11.7240,2019-10-07 09:23:04.6210,33,Kenmore Square,42.348706,-71.097009,206,Government Center - Cambridge St at Court St,42.35980251599553,-71.05960782626425,5391,Subscriber,1977,1,1261,-71.09591029516592,42.34978142288125,190426,-71.06006331040005,42.36111972992399,32891.0,33784.0
792,2019-10-07 09:08:54.3650,2019-10-07 09:22:06.9910,177,University Park,42.36264779118595,-71.1000609397888,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,2032,Subscriber,1996,1,37118,-71.10357346779783,42.36288445427028,257196,-71.06135433093226,42.36420459503567,32934.0,33726.0
223,2019-10-07 09:08:58.4870,2019-10-07 09:12:42.0740,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,5302,Subscriber,1992,1,246196,-71.0571318416927,42.35099514778699,201828,-71.04984772878016,42.35925563337436,32938.0,33162.0
1371,2019-10-07 09:09:07.7640,2019-10-07 09:31:59.0500,239,Community Path at Cedar Street,42.39407223665884,-71.11133694648744,328,Grove St at Community Path,42.396386809455,-71.12011306006025,2593,Subscriber,1970,1,210593,-71.1117374699314,42.394340104390515,95548,-71.11941089999999,42.39793720000001,32947.0,34319.0
349,2019-10-07 09:09:12.7140,2019-10-07 09:15:02.6090,94,Main St at Austin St,42.375603000000005,-71.06460799999999,356,Charlestown Navy Yard,42.37412454942653,-71.05481199938367,3530,Subscriber,1981,1,256714,-71.06224700307482,42.37389853369778,102735,-71.0567897075547,42.37565358395984,32952.0,33302.0
454,2019-10-07 09:09:13.0980,2019-10-07 09:16:47.7770,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,374,Tremont St at Hamilton Pl,42.35668334969929,-71.06166645884514,3250,Subscriber,1966,1,100110,-71.06744237942797,42.36540744433028,246251,-71.06167331009996,42.35644621651602,32953.0,33407.0
648,2019-10-07 09:09:13.3060,2019-10-07 09:20:01.3880,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,106,Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave,42.325333,-71.075354,2562,Subscriber,1984,2,186478,-71.09705246816357,42.330644566132335,2918,-71.07562078337348,42.32607527037006,32953.0,33601.0
598,2019-10-07 09:09:13.4420,2019-10-07 09:19:11.4890,53,Beacon St at Massachusetts Ave,42.350826806690954,-71.0898108780384,107,Ames St at Main St,42.3625,-71.08821999999999,4364,Customer,1989,1,247384,-71.08709805,42.35129134999999,203985,-71.08662682386243,42.361034541780334,32953.0,33551.0
617,2019-10-07 09:09:14.6160,2019-10-07 09:19:31.6460,6,Cambridge St at Joy St,42.361211653079856,-71.06530619789737,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,2382,Subscriber,1983,1,249903,-71.06666124474988,42.358975325989,69931,-71.05196446559603,42.36548413185214,32954.0,33571.0
327,2019-10-07 09:09:14.6330,2019-10-07 09:14:42.3750,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,2081,Subscriber,1980,1,259078,-71.04202598372731,42.35286991369228,246061,-71.05682710139087,42.35174872173667,32954.0,33282.0
433,2019-10-07 09:09:18.2770,2019-10-07 09:16:32.2460,35,Arch St at Franklin St,42.35533501941256,-71.0582291708306,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,2126,Subscriber,1992,1,256872,-71.06045592511327,42.35657179558309,256888,-71.05815874431575,42.35350210297891,32958.0,33392.0
522,2019-10-07 09:09:26.9030,2019-10-07 09:18:09.1970,363,Harrison Ave at Mullins Way,42.34521562115022,-71.0638403149278,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,4925,Subscriber,1958,1,257520,-71.06242314841424,42.344334552690334,246184,-71.05792119817531,42.35194596008449,32966.0,33489.0
419,2019-10-07 09:09:31.9600,2019-10-07 09:16:31.3560,363,Harrison Ave at Mullins Way,42.34521562115022,-71.0638403149278,13,Boston Medical Center - E Concord St at Harrison Ave,42.336399153724976,-71.07306711393903,2533,Customer,1969,0,92737,-71.06692695621328,42.345999795138205,254429,-71.0699473050806,42.33727453859676,32971.0,33391.0
343,2019-10-07 09:09:35.1480,2019-10-07 09:15:18.2740,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000001,171,Bunker Hill Community College,42.37408991426522,-71.06905996799469,4092,Subscriber,1970,1,20648,-71.07968939596923,42.36993788644676,256459,-71.06647831704534,42.37352700940213,32975.0,33318.0
246,2019-10-07 09:09:35.8050,2019-10-07 09:13:42.6600,91,One Kendall Square at Hampshire St / Portland St,42.366277000000004,-71.09169,107,Ames St at Main St,42.3625,-71.08821999999999,4919,Subscriber,1994,1,11377,-71.09163834554703,42.3685867186728,144549,-71.09159434630087,42.363361442589344,32975.0,33222.0
316,2019-10-07 09:09:40.4460,2019-10-07 09:14:57.1180,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,5855,Subscriber,1994,1,70005,-71.05867047024864,42.351353713232776,259158,-71.04373443474564,42.350472398362015,32980.0,33297.0
327,2019-10-07 09:09:44.9210,2019-10-07 09:15:12.9130,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,52,Newbury St at Hereford St,42.348717,-71.085954,4752,Customer,1995,1,49471,-71.07721372500049,42.35044769134757,248047,-71.0834603135899,42.349576944064104,32984.0,33312.0
575,2019-10-07 09:09:47.7420,2019-10-07 09:19:23.2110,404,Mass Ave T Station,42.34135615767354,-71.08336953450817,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,4915,Subscriber,1946,1,24091,-71.08637581765457,42.34091844610155,26505,-71.09909145758924,42.3434589255259,32987.0,33563.0
