tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time,withinC,withinCend
287,2019-10-07 06:09:57.7510,2019-10-07 06:14:45.6840,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3723,Subscriber,1995,2,183198,-71.0909518858927,42.36820771832687,201807,-71.09291773693249,42.35871044518984,22197.0,22485.0,True,True
696,2019-10-07 06:13:18.2810,2019-10-07 06:24:54.8000,189,Kendall T,42.362427842912396,-71.08495473861693,179,MIT Vassar St,42.35560121327927,-71.10394477844237,3152,Subscriber,1991,1,259920,-71.08765373296384,42.36325299055133,138435,-71.10703797752518,42.35517042095821,22398.0,23094.0,True,True
164,2019-10-07 06:15:04.9260,2019-10-07 06:17:49.6340,117,Binney St / Sixth St,42.36608797388682,-71.08633603909766,398,75 Binney St,42.36550728505653,-71.0801375997653,3631,Subscriber,1974,2,103015,-71.08414225826283,42.36816780170693,93155,-71.07977476910324,42.367871953412106,22504.0,22669.0,True,True
648,2019-10-07 06:20:43.4160,2019-10-07 06:31:32.3370,115,Porter Square Station,42.387995,-71.119084,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,4898,Subscriber,1968,1,37094,-71.12111927337551,42.38619669010965,103023,-71.09337113103196,42.368060257314205,22843.0,23492.0,True,True
818,2019-10-07 06:21:34.5750,2019-10-07 06:35:12.8270,115,Porter Square Station,42.387995,-71.119084,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,2340,Subscriber,1974,2,37094,-71.12111927337551,42.38619669010965,258229,-71.09068904804934,42.367039505079276,22894.0,23712.0,True,True
328,2019-10-07 06:22:29.9410,2019-10-07 06:27:58.6360,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4184,Subscriber,1984,2,184697,-71.09394896121148,42.370427182882935,203684,-71.10408900904028,42.36707007299595,22949.0,23278.0,True,True
321,2019-10-07 06:28:51.1710,2019-10-07 06:34:12.9730,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5294,Subscriber,1997,1,126874,-71.09583372832391,42.37327788101889,203689,-71.10420252143739,42.36733157621324,23331.0,23652.0,True,True
204,2019-10-07 06:32:47.6430,2019-10-07 06:36:11.9650,177,University Park,42.36264779118595,-71.1000609397888,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4345,Subscriber,1988,1,85473,-71.102358508936,42.3626609340299,201803,-71.09318083451939,42.35929494280543,23567.0,23771.0,True,True
396,2019-10-07 06:35:23.7320,2019-10-07 06:42:00.1290,183,Alewife MBTA at Steel Place,42.395588457167094,-71.14260613918304,414,Discovery Park - 30 Acorn Park Drive,42.39790817368333,-71.14797130814624,4503,Subscriber,1974,1,16673,-71.143620633798,42.393848332948316,202826,-71.1487788824641,42.3981447313481,23723.0,24120.0,True,True
465,2019-10-07 06:36:30.5630,2019-10-07 06:44:15.8140,189,Kendall T,42.362427842912396,-71.08495473861693,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,4736,Subscriber,1958,1,260667,-71.08158049814985,42.36302972003322,246346,-71.09950900263856,42.36051361404129,23790.0,24255.0,True,True
506,2019-10-07 06:39:59.8960,2019-10-07 06:48:26.7610,177,University Park,42.36264779118595,-71.1000609397888,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,3422,Subscriber,1989,2,257858,-71.10306934999998,42.36293249999999,96598,-71.11813044865136,42.372040679353574,23999.0,24506.0,True,True
139,2019-10-07 06:41:44.7880,2019-10-07 06:44:03.9030,189,Kendall T,42.362427842912396,-71.08495473861693,398,75 Binney St,42.36550728505653,-71.0801375997653,4988,Subscriber,1980,1,259923,-71.0866880959008,42.36212663925436,69895,-71.07953996390094,42.367596310270926,24104.0,24243.0,True,True
292,2019-10-07 06:42:21.1810,2019-10-07 06:47:13.5400,413,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,318,Ames St at Broadway,42.3636929,-71.0875672,4856,Customer,1996,2,181569,-71.08324993686311,42.36877882443215,225269,-71.08435148284433,42.36380294338639,24141.0,24433.0,True,True
522,2019-10-07 06:42:42.5150,2019-10-07 06:51:25.2050,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000002,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,2561,Subscriber,1974,2,246708,-71.07527895010853,42.3685556943788,11397,-71.09372859999999,42.36810835,24162.0,24685.0,True,True
457,2019-10-07 06:44:19.5270,2019-10-07 06:51:57.0690,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,177,University Park,42.36264779118595,-71.1000609397888,4072,Subscriber,1991,2,55281,-71.11106870929005,42.35812082339408,135830,-71.10250704229458,42.36358223926589,24259.0,24717.0,True,True
192,2019-10-07 06:47:15.6100,2019-10-07 06:50:27.7730,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,179,MIT Vassar St,42.35560121327927,-71.10394477844237,2457,Subscriber,1992,1,89956,-71.0997114078923,42.359635307039646,158921,-71.10495202427624,42.357760573995435,24435.0,24627.0,True,True
989,2019-10-07 06:48:16.2990,2019-10-07 07:04:46.2350,409,Elm St at White St,42.38952436305763,-71.11694140364307,189,Kendall T,42.362427842912396,-71.08495473861693,3782,Subscriber,1988,1,134617,-71.11861315552507,42.38725445822611,260667,-71.08158049814985,42.36302972003322,24496.0,25486.0,True,True
474,2019-10-07 06:48:21.6190,2019-10-07 06:56:16.0540,99,Wilson Square,42.385582,-71.113341,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,2939,Subscriber,1993,2,138493,-71.11488464999998,42.3842016,257110,-71.12140947330366,42.37249233059439,24501.0,24976.0,True,True
1451,2019-10-07 06:49:33.0540,2019-10-07 07:13:44.2400,139,Dana Park,42.361780439606044,-71.10809952020645,367,Vassal Lane at Tobin/VLUS,42.3839322489048,-71.13961271959852,3898,Subscriber,1955,2,182388,-71.10843168999351,42.36260362335432,182353,-71.1368276967717,42.38364206279987,24573.0,26024.0,True,True
674,2019-10-07 06:50:38.8880,2019-10-07 07:01:52.9140,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3422,Subscriber,1985,1,135733,-71.11815295,42.37406265,259989,-71.09485891496605,42.3562401012079,24638.0,25312.0,True,True
333,2019-10-07 06:52:06.5450,2019-10-07 06:57:40.1740,140,Danehy Park,42.388966,-71.132788,115,Porter Square Station,42.387995,-71.119084,4112,Subscriber,1985,1,35038,-71.1320551633007,42.390995229732965,117392,-71.11860615560316,42.39062311672075,24726.0,25060.0,True,True
1234,2019-10-07 06:52:08.7610,2019-10-07 07:12:43.1910,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025694,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5572,Subscriber,1988,1,7645,-71.11339276274882,42.37325073489581,221,-71.09442545666069,42.357174559331405,24728.0,25963.0,True,True
