tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time
399,2019-10-12 00:13:43.0320,2019-10-12 00:20:22.2090,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,4502,Subscriber,1990,1,85456,-71.10247759827973,42.36310876690305,66002,-71.0967333825352,42.36861243478496,823.0,1222.0
724,2019-10-12 00:14:48.7910,2019-10-12 00:26:52.8550,61,Boylston St at Fairfield St,42.348762,-71.082383,177,University Park,42.36264779118595,-71.1000609397888,6019,Subscriber,1979,1,248159,-71.08492465845056,42.34917799876973,137245,-71.10022205,42.365326350000004,888.0,1612.0
646,2019-10-12 00:15:00.0650,2019-10-12 00:25:46.8880,437,Berkshire Street at Cambridge Street,42.37207657915397,-71.08995433905875,143,EF - North Point Park,42.369885,-71.06995699999999,2985,Subscriber,1995,1,11148,-71.08699854058065,42.37233658888452,259214,-71.07057032940054,42.37139204943511,900.0,1546.0
667,2019-10-12 00:18:50.3890,2019-10-12 00:29:57.9110,407,Craigie at Summer St,42.38828872616418,-71.11071459967206,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,4695,Subscriber,1996,1,62844,-71.11334363404796,42.3879243252893,25365,-71.09622226434688,42.363527177750456,1130.0,1797.0
1058,2019-10-12 00:19:10.0560,2019-10-12 00:36:48.9570,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.12383100000001,5723,Customer,1969,0,652,-71.08752036700271,42.3429881846698,39728,-71.12349909999999,42.34980975,1150.0,2208.0
403,2019-10-12 00:21:16.5220,2019-10-12 00:28:00.3680,359,One Brigham Circle,42.333922701369964,-71.10446508982932,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480376,3373,Customer,1997,1,3563,-71.10342212811149,42.33443124295108,202643,-71.09082929840399,42.33789135576326,1276.0,1680.0
1286,2019-10-12 00:22:05.2650,2019-10-12 00:43:31.6530,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,5720,Subscriber,1997,1,6400,-71.12554390554914,42.38022277740746,65763,-71.09846525442497,42.376008948022516,1325.0,2611.0
1498,2019-10-12 00:25:14.7480,2019-10-12 00:50:13.1230,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,86,Brookline Village - Station Street at MBTA,42.332998919950704,-71.11634425762531,5228,Subscriber,1994,2,88509,-71.10835080526968,42.37313846607121,31961,-71.11755222271397,42.333143392410236,1514.0,3013.0
266,2019-10-12 00:27:08.2650,2019-10-12 00:31:35.0010,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,5294,Customer,1969,0,96604,-71.12041122546928,42.37193927534749,4896,-71.11548142670247,42.36903330979822,1628.0,1895.0
559,2019-10-12 00:31:16.2030,2019-10-12 00:40:36.1930,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000001,3196,Subscriber,1996,1,6766,-71.10183251504017,42.37021322957692,180715,-71.07853441760584,42.370314852568434,1876.0,2436.0
427,2019-10-12 00:32:05.6400,2019-10-12 00:39:13.2270,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945000000004,-71.116865,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,4821,Subscriber,1989,1,15421,-71.11790305066145,42.379015768095336,96553,-71.12093099039913,42.37485538450299,1925.0,2353.0
1642,2019-10-12 00:32:45.1190,2019-10-12 01:00:08.0520,86,Brookline Village - Station Street at MBTA,42.332998919950704,-71.11634425762531,139,Dana Park,42.361780439606044,-71.10809952020645,3732,Subscriber,1985,2,56561,-71.11383094758494,42.333022864522874,225089,-71.1048949,42.362286950000005,1965.0,3608.0
293,2019-10-12 00:32:46.9830,2019-10-12 00:37:40.9670,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,5014,Subscriber,1994,1,181543,-71.10019707441381,42.36751596538989,246686,-71.09934808426324,42.36146793544852,1966.0,2260.0
882,2019-10-12 00:35:42.4110,2019-10-12 00:50:25.0150,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,328,Grove St at Community Path,42.396386809455,-71.12011306006025,3581,Subscriber,1991,1,65939,-71.09450996916411,42.37009435167018,184186,-71.11885317303323,42.39724948636124,2142.0,3025.0
232,2019-10-12 00:36:21.2580,2019-10-12 00:40:13.5050,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,55,Boylston St at Massachusetts Ave,42.347265,-71.088088,5719,Customer,1989,1,101899,-71.09903372783037,42.346374808451586,99037,-71.0886384532093,42.349900034617406,2181.0,2413.0
623,2019-10-12 00:36:35.5430,2019-10-12 00:46:59.3470,121,W Broadway at Dorchester St,42.335958979433094,-71.04622899561036,296,Farragut Rd at E. 6th St,42.3334,-71.02495,5521,Customer,1994,0,107139,-71.04780735813267,42.33496605434657,212818,-71.02698593048237,42.33396757548848,2195.0,2819.0
431,2019-10-12 00:37:25.0860,2019-10-12 00:44:36.8690,81,Chinatown T Stop,42.352409,-71.062679,23,Boston City Hall - 28 State St,42.35892,-71.057629,5787,Subscriber,1998,1,248983,-71.060185451805,42.35084998838937,246222,-71.05649351401601,42.35658326168773,2245.0,2676.0
1588,2019-10-12 00:40:14.1370,2019-10-12 01:06:42.7870,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.12383100000001,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,5110,Subscriber,2000,1,59779,-71.12451485262277,42.35004577956723,1376,-71.10811717399463,42.347780695418095,2414.0,4002.0
392,2019-10-12 00:40:27.1400,2019-10-12 00:46:59.3410,189,Kendall T,42.362427842912396,-71.08495473861693,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,6076,Subscriber,1997,1,245876,-71.08779437761635,42.36178042018894,85678,-71.10144210578618,42.35879081343012,2427.0,2819.0
299,2019-10-12 00:40:38.7140,2019-10-12 00:45:38.5650,437,Berkshire Street at Cambridge Street,42.37207657915397,-71.08995433905875,177,University Park,42.36264779118595,-71.1000609397888,3831,Subscriber,1990,1,225883,-71.08963932269907,42.37344580504949,69955,-71.09726584001245,42.36379031385546,2438.0,2738.0
1598,2019-10-12 00:40:40.0110,2019-10-12 01:07:18.1260,374,Tremont St at Hamilton Pl,42.35668334969929,-71.06166645884514,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426000000004,-71.10549499999999,3587,Subscriber,1990,2,202809,-71.06233610771953,42.357758464788944,4917,-71.10346226740128,42.36805705093257,2440.0,4038.0
3336,2019-10-12 00:47:46.8480,2019-10-12 01:43:23.2000,179,MIT Vassar St,42.35560121327927,-71.10394477844237,374,Tremont St at Hamilton Pl,42.35668334969929,-71.06166645884514,5483,Customer,2001,1,257878,-71.1040154963401,42.358281336445,245956,-71.06218438597713,42.35699079701738,2866.0,6203.0
3310,2019-10-12 00:47:49.7840,2019-10-12 01:43:00.6320,179,MIT Vassar St,42.35560121327927,-71.10394477844237,374,Tremont St at Hamilton Pl,42.35668334969929,-71.06166645884514,5739,Customer,2000,1,119896,-71.10706895648731,42.35589517424924,188129,-71.06192639744162,42.354903546680234,2869.0,6180.0
3281,2019-10-12 00:48:27.8730,2019-10-12 01:43:09.6780,179,MIT Vassar St,42.35560121327927,-71.10394477844237,374,Tremont St at Hamilton Pl,42.35668334969929,-71.06166645884514,3167,Customer,2001,1,4358,-71.10700986448079,42.354486891615714,27958,-71.06180062499998,42.35539830964621,2907.0,6189.0
488,2019-10-12 00:49:59.9720,2019-10-12 00:58:08.9390,360,Bartlett St at John Elliot Sq,42.3294633,-71.0901582,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480376,5038,Subscriber,1998,1,23134,-71.09097780430929,42.327964952203594,185923,-71.08472856617323,42.33713946394211,2999.0,3488.0
707,2019-10-12 00:51:40.2430,2019-10-12 01:03:27.9970,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,407,Craigie at Summer St,42.38828872616418,-71.11071459967206,2390,Subscriber,1981,2,117538,-71.11932764275225,42.38040354173149,57899,-71.11341219444886,42.38743750316262,3100.0,3807.0
311,2019-10-12 00:52:25.6960,2019-10-12 00:57:37.1760,53,Beacon St at Massachusetts Ave,42.350826806690954,-71.0898108780384,233,St Mary's,42.346197076555455,-71.10728681087494,2326,Subscriber,1997,1,247285,-71.08881145000001,42.351277350000004,1379,-71.10459486443605,42.34798210099072,3145.0,3457.0
1392,2019-10-12 00:53:25.5450,2019-10-12 01:16:38.1550,78,Union Square - Somerville,42.37965809715277,-71.09394280244487,100,Davis Square,42.396969,-71.123024,4719,Subscriber,1990,2,184614,-71.09732958138122,42.37974716522623,137508,-71.12250295,42.39950149999999,3205.0,4598.0
1378,2019-10-12 00:53:32.3940,2019-10-12 01:16:30.4590,78,Union Square - Somerville,42.37965809715277,-71.09394280244487,100,Davis Square,42.396969,-71.123024,2126,Customer,1987,2,10695,-71.09327760000001,42.38027025,183374,-71.12504621906847,42.3953050460948,3212.0,4590.0
1328,2019-10-12 00:53:50.4850,2019-10-12 01:15:58.9280,78,Union Square - Somerville,42.37965809715277,-71.09394280244487,100,Davis Square,42.396969,-71.123024,3614,Subscriber,1982,1,182238,-71.09702765704806,42.37933225341791,123152,-71.1225972,42.398269899999995,3230.0,4558.0
889,2019-10-12 00:56:45.7300,2019-10-12 01:11:34.8030,179,MIT Vassar St,42.35560121327927,-71.10394477844237,9,Commonwealth Ave at Agganis Way,42.35169201885972,-71.11903488636017,2198,Subscriber,1996,2,184243,-71.1058393940894,42.356359270594695,219123,-71.11860579081419,42.35249612282508,3405.0,4294.0
897,2019-10-12 00:56:45.8170,2019-10-12 01:11:42.9410,81,Chinatown T Stop,42.352409,-71.062679,369,Boston Public Market,42.36254854409333,-71.05737358331679,3912,Subscriber,1999,1,249050,-71.06094323703927,42.351615750163894,255763,-71.05716554076777,42.36489553124532,3405.0,4302.0
867,2019-10-12 00:57:26.4210,2019-10-12 01:11:54.2180,81,Chinatown T Stop,42.352409,-71.062679,369,Boston Public Market,42.36254854409333,-71.05737358331679,2729,Customer,1969,0,186567,-71.06155397105587,42.352364846283365,248479,-71.05946138870115,42.36346990421555,3446.0,4314.0
1553,2019-10-12 00:57:35.0100,2019-10-12 01:23:28.9760,200,Washington St at Melnea Cass Blvd,42.332817,-71.081198,54,Tremont St at West St,42.354979,-71.063348,5183,Customer,1969,0,216347,-71.08079273153768,42.33377890736436,256841,-71.06025244310008,42.35597656477803,3455.0,5008.0
1193,2019-10-12 00:57:58.5200,2019-10-12 01:17:52.4410,329,Washington St at Myrtle St,42.38169983163681,-71.08377588917392,406,Somerville City Hall Annex,42.39189811591863,-71.09745375830244,5989,Subscriber,1994,1,134778,-71.08221575246215,42.38266152251685,19889,-71.09802203226651,42.39351444701834,3478.0,4672.0
576,2019-10-12 00:58:14.8650,2019-10-12 01:07:51.7080,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,15,Brighton Mills - 370 Western Ave,42.3615457081725,-71.13776206970216,5446,Customer,1996,1,257073,-71.11954601889983,42.37257958509181,63442,-71.13979921879239,42.36015965211255,3494.0,4071.0
206,2019-10-12 00:59:03.7570,2019-10-12 01:02:30.0330,122,Burlington Ave at Brookline Ave,42.345733,-71.10069399999999,19,Park Dr at Buswell St,42.347241,-71.105301,3690,Subscriber,1999,1,1325,-71.10313948332893,42.34746783098063,515,-71.10605620000001,42.34602299999999,3543.0,3750.0
207,2019-10-12 00:59:04.3110,2019-10-12 01:02:31.7970,122,Burlington Ave at Brookline Ave,42.345733,-71.10069399999999,19,Park Dr at Buswell St,42.347241,-71.105301,3411,Subscriber,1998,1,259374,-71.0986144215529,42.34679001268432,3011,-71.10497188753968,42.345696188710875,3544.0,3751.0
618,2019-10-12 00:59:49.8230,2019-10-12 01:10:08.7340,437,Berkshire Street at Cambridge Street,42.37207657915397,-71.08995433905875,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3900,Subscriber,1990,1,102893,-71.09263929874332,42.37151169770379,37699,-71.10497217488734,42.36680405145322,3589.0,4208.0
376,2019-10-12 01:03:04.0420,2019-10-12 01:09:20.4860,107,Ames St at Main St,42.3625,-71.08821999999999,179,MIT Vassar St,42.35560121327927,-71.10394477844237,3818,Subscriber,1982,1,202849,-71.08585858461151,42.36214070214677,36604,-71.10573217030043,42.35621742069165,3784.0,4160.0
2236,2019-10-12 01:05:46.8800,2019-10-12 01:43:03.5390,179,MIT Vassar St,42.35560121327927,-71.10394477844237,374,Tremont St at Hamilton Pl,42.35668334969929,-71.06166645884514,5963,Customer,1969,0,119896,-71.10706895648731,42.35589517424924,156288,-71.06048189807477,42.35596157673338,3946.0,6183.0
475,2019-10-12 01:06:27.4620,2019-10-12 01:14:22.8620,318,Ames St at Broadway,42.363692900000004,-71.0875672,179,MIT Vassar St,42.35560121327927,-71.10394477844237,4798,Subscriber,1993,1,25663,-71.09010420910944,42.36555780630319,225742,-71.10291969999999,42.356944549999994,3987.0,4462.0
2040,2019-10-12 01:06:28.2260,2019-10-12 01:40:29.2030,78,Union Square - Somerville,42.37965809715277,-71.09394280244487,59,Chinatown Gate Plaza,42.351356,-71.05936700000001,2383,Subscriber,1990,1,91157,-71.0918621558939,42.38055922518844,186567,-71.06155397105587,42.352364846283365,3988.0,6029.0
1288,2019-10-12 01:06:39.7770,2019-10-12 01:28:08.6830,33,Kenmore Square,42.348706,-71.097009,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,2037,Customer,1995,1,260497,-71.09541491240459,42.348887041013164,137583,-71.10038817633328,42.36621818541613,3999.0,5288.0
2026,2019-10-12 01:06:42.9650,2019-10-12 01:40:29.8960,78,Union Square - Somerville,42.37965809715277,-71.09394280244487,59,Chinatown Gate Plaza,42.351356,-71.05936700000001,3643,Subscriber,1990,2,91992,-71.09068654692351,42.37903161201864,259446,-71.0602009380336,42.3539683372926,4002.0,6029.0
1253,2019-10-12 01:06:51.8890,2019-10-12 01:27:45.5760,33,Kenmore Square,42.348706,-71.097009,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,2652,Customer,1995,1,1257,-71.09556699352734,42.34976387331845,102968,-71.09734655616813,42.3693739644304,4011.0,5265.0
301,2019-10-12 01:07:07.8180,2019-10-12 01:12:09.3120,189,Kendall T,42.362427842912396,-71.08495473861693,177,University Park,42.36264779118595,-71.1000609397888,4144,Subscriber,1979,1,203984,-71.08692827636209,42.36167284544136,30249,-71.09851188118283,42.36296154700223,4027.0,4329.0
287,2019-10-12 01:07:47.9420,2019-10-12 01:12:35.8460,58,Mugar Way at Beacon St,42.35553628489709,-71.07286870479585,415,Stuart St at Berkeley St,42.34954403114251,-71.07242073872841,3835,Subscriber,1987,1,250056,-71.07200316263061,42.35640600723841,250597,-71.07214020131083,42.347060399941746,4067.0,4355.0
372,2019-10-12 01:08:11.2910,2019-10-12 01:14:23.7550,318,Ames St at Broadway,42.363692900000004,-71.0875672,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4264,Subscriber,1984,1,259927,-71.09073911162872,42.36456444104964,246347,-71.10132949707042,42.36334461514631,4091.0,4463.0
1670,2019-10-12 01:10:11.2440,2019-10-12 01:38:01.5710,345,Park Plaza at Charles St S.,42.35182806892068,-71.06781138111728,131,Jackson Square T Stop,42.32293117195949,-71.10014140605927,3150,Customer,1969,0,214702,-71.06534712354495,42.35289638420668,137409,-71.10204155791273,42.322765126794586,4211.0,5881.0
1269,2019-10-12 01:10:21.2420,2019-10-12 01:31:30.7290,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,2425,Subscriber,1996,1,98811,-71.09668862040795,42.37303133629391,120954,-71.12038361344784,42.340164072720434,4221.0,5490.0
1212,2019-10-12 01:10:21.3190,2019-10-12 01:30:33.3300,228,One Memorial Drive,42.36161932076685,-71.08043550520959,330,30 Dane St,42.38100143038053,-71.10402522613184,6050,Subscriber,1995,1,246356,-71.08160792179531,42.36235119638382,6267,-71.10300983240333,42.38250676724092,4221.0,5433.0
323,2019-10-12 01:10:33.4410,2019-10-12 01:15:57.3740,318,Ames St at Broadway,42.363692900000004,-71.0875672,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,4108,Subscriber,1989,1,225269,-71.08435148284433,42.36380294338639,257878,-71.1040154963401,42.358281336445,4233.0,4557.0
911,2019-10-12 01:11:21.5620,2019-10-12 01:26:33.4920,115,Porter Square Station,42.387995000000004,-71.119084,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,5885,Subscriber,1990,1,96005,-71.11977216470774,42.388266209565145,20541,-71.09803173148099,42.37274329520524,4281.0,5193.0
756,2019-10-12 01:11:40.5240,2019-10-12 01:24:16.7630,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,19,Park Dr at Buswell St,42.347241,-71.105301,5070,Subscriber,1992,1,246678,-71.09701633299244,42.34448941517167,162898,-71.10336050040114,42.34774451153434,4300.0,5056.0
533,2019-10-12 01:14:12.8050,2019-10-12 01:23:05.9910,369,Boston Public Market,42.36254854409333,-71.05737358331679,98,Warren St at Chelsea St,42.371848,-71.060292,4983,Subscriber,1980,2,255483,-71.05555676939231,42.36369354147811,65820,-71.06040043604244,42.37350751950956,4452.0,4985.0
840,2019-10-12 01:18:14.1420,2019-10-12 01:32:14.9480,161,W Broadway at D St,42.3391085,-71.05144320000001,47,Cross St at Hanover St,42.362811,-71.056067,5988,Subscriber,1990,1,49771,-71.04988763668639,42.339962622518186,53290,-71.05367252788935,42.361549453731236,4694.0,5534.0
164,2019-10-12 01:19:16.9990,2019-10-12 01:22:01.8600,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4157,Subscriber,1993,1,26163,-71.09394508713169,42.361216015292044,201805,-71.0923991735748,42.35900790575149,4756.0,4921.0
1400,2019-10-12 01:19:25.6550,2019-10-12 01:42:46.5050,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.12383100000001,5252,Subscriber,1998,1,93110,-71.09429350114007,42.3706430048114,121206,-71.12575973329156,42.35037414544146,4765.0,6166.0
468,2019-10-12 01:19:45.7650,2019-10-12 01:27:33.8260,47,Cross St at Hanover St,42.362811,-71.056067,98,Warren St at Chelsea St,42.371848,-71.060292,6135,Customer,1984,1,255529,-71.05687024184476,42.364804624769995,256471,-71.06366862863392,42.3726388999071,4785.0,5253.0
431,2019-10-12 01:20:12.8880,2019-10-12 01:27:24.6410,47,Cross St at Hanover St,42.362811,-71.056067,98,Warren St at Chelsea St,42.371848,-71.060292,2145,Customer,1984,1,256081,-71.05536009246796,42.3642678418791,65820,-71.06040043604244,42.37350751950956,4812.0,5244.0
706,2019-10-12 01:20:54.0970,2019-10-12 01:32:40.9530,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,2345,Subscriber,1995,1,214628,-71.06473782358417,42.367179144155955,88674,-71.10085159577024,42.37603820823606,4854.0,5560.0
615,2019-10-12 01:23:20.6970,2019-10-12 01:33:36.4390,226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094705,233,St Mary's,42.346197076555455,-71.10728681087494,2777,Subscriber,1995,2,224794,-71.12085705,42.35001115,3012,-71.10500335494623,42.345760704612594,5000.0,5616.0
1141,2019-10-12 01:23:38.8250,2019-10-12 01:42:40.2380,226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094705,233,St Mary's,42.346197076555455,-71.10728681087494,3027,Subscriber,1998,2,255142,-71.12366632119254,42.35168814223722,3667,-71.10735200011834,42.347252134758186,5018.0,6160.0
1100,2019-10-12 01:23:41.4880,2019-10-12 01:42:02.0770,406,Somerville City Hall Annex,42.39189811591863,-71.09745375830244,328,Grove St at Community Path,42.396386809455,-71.12011306006025,6080,Subscriber,1994,1,9964,-71.09500695,42.39278204999999,95646,-71.1169837,42.39582720000001,5021.0,6122.0
1093,2019-10-12 01:24:32.1710,2019-10-12 01:42:45.8780,226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094705,233,St Mary's,42.346197076555455,-71.10728681087494,2808,Customer,1969,0,135153,-71.12024925579988,42.349323139385774,511,-71.11037466722186,42.344789987014636,5072.0,6165.0
519,2019-10-12 01:25:29.1130,2019-10-12 01:34:08.3460,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,3913,Subscriber,1996,1,259326,-71.06469318426869,42.34831668078714,254413,-71.07690776124828,42.33978495652363,5129.0,5648.0
1069,2019-10-12 01:25:41.8430,2019-10-12 01:43:30.9460,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171065,428,Western Ave at Richardson St,42.36178741066188,-71.14393111327445,4667,Subscriber,1988,1,246347,-71.10132949707042,42.36334461514631,116662,-71.14226700851839,42.360145170130764,5141.0,6210.0
1442,2019-10-12 01:26:57.0610,2019-10-12 01:50:59.1230,107,Ames St at Main St,42.3625,-71.08821999999999,328,Grove St at Community Path,42.396386809455,-71.12011306006025,3483,Customer,1969,0,245876,-71.08779437761635,42.36178042018894,95515,-71.11957720000001,42.398543700000005,5217.0,6659.0
177,2019-10-12 01:27:39.5340,2019-10-12 01:30:36.7070,177,University Park,42.36264779118595,-71.1000609397888,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,4144,Subscriber,1983,1,4880,-71.10111233136695,42.364958469355095,158921,-71.10495202427623,42.357760573995435,5259.0,5436.0
1329,2019-10-12 01:31:36.1690,2019-10-12 01:53:45.1930,19,Park Dr at Buswell St,42.347241,-71.105301,398,75 Binney St,42.36550728505653,-71.0801375997653,3690,Customer,1999,1,57648,-71.10350539589098,42.3461931845145,23707,-71.08013682081103,42.363746868026446,5496.0,6825.0
373,2019-10-12 01:31:47.1050,2019-10-12 01:38:01.0550,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945000000004,-71.116865,377,Perry Park,42.3792732460084,-71.10341902831351,3716,Subscriber,1988,1,96414,-71.11365245718127,42.37877417277794,88451,-71.10544943220859,42.377277303486025,5507.0,5881.0
2472,2019-10-12 01:31:51.5030,2019-10-12 02:13:03.9590,8,Union Square - Brighton Ave at Cambridge St,42.353334000000004,-71.137313,55,Boylston St at Massachusetts Ave,42.347265,-71.088088,3337,Customer,2000,1,220960,-71.13884935,42.3516778,685,-71.09125647888217,42.347373178021726,5511.0,7983.0
856,2019-10-12 01:33:40.8090,2019-10-12 01:47:57.1250,23,Boston City Hall - 28 State St,42.35892,-71.057629,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,5819,Subscriber,1985,1,203545,-71.05726497056017,42.36126542428382,309,-71.0964815418074,42.34418940756038,5620.0,6477.0
415,2019-10-12 01:33:57.8310,2019-10-12 01:40:52.9390,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,5,Northeastern University - North Parking Lot,42.341814,-71.090179,5369,Subscriber,1999,1,188133,-71.09459286669474,42.329233852285995,415,-71.08915446836563,42.342651435530335,5637.0,6052.0
519,2019-10-12 01:34:06.1110,2019-10-12 01:42:45.9380,413,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171065,4847,Subscriber,1996,1,102947,-71.08326256467896,42.36988594883814,85436,-71.10200661222669,42.363896714743376,5646.0,6165.0
